1.362912924579111063e-01
1.359178809918441255e-01
1.355426429910709385e-01
1.351652205227898140e-01
1.347859738840599952e-01
1.344071974986952023e-01
1.340286541688267830e-01
1.336492906877408682e-01
1.332665326343849543e-01
1.328806110395863993e-01
1.324918117193583100e-01
1.321001072778675567e-01
1.317066915040724373e-01
1.313133705101148796e-01
1.309176853383405004e-01
1.305196134051923029e-01
1.301186914298918529e-01
1.297153562406701821e-01
1.293091811915599576e-01
1.289007856490050064e-01
1.284901018799459449e-01
1.280766428652204414e-01
1.276601116601837616e-01
1.272405883852499586e-01
1.268188460084171965e-01
1.263950124392096419e-01
1.259703131457821368e-01
1.255440025750076682e-01
1.251157542922451127e-01
1.246858747531599670e-01
1.242538704186048892e-01
1.238187346221441415e-01
1.233813761432741990e-01
1.229445464198874599e-01
1.225047572829904563e-01
1.220638319182390519e-01
1.216206635612133574e-01
1.211756527753206913e-01
1.207285090150869433e-01
1.202798918590261418e-01
1.198301776214909797e-01
1.193795535329158497e-01
1.189288526784467309e-01
1.175754373072529918e-01
1.171211321976330655e-01
1.166661282261204635e-01
1.162105661029358694e-01
1.157546273614397520e-01
1.152982027552315741e-01
1.148400601076594862e-01
1.143806309308308816e-01
1.139180102873319222e-01
1.134541394239919482e-01
1.129888458782901950e-01
1.125219073857262608e-01
1.120535523359538765e-01
1.115824516986199944e-01
1.111080221965707326e-01
1.106337462186503390e-01
1.101836801207851241e-01
1.098396852931131373e-01
1.094813251147243593e-01
1.091514788925175977e-01
1.087928922873536569e-01
1.083085935470046030e-01
1.078824155533678192e-01
1.075181526542558219e-01
1.071529909063287656e-01
1.068225321875970885e-01
1.064427816186214043e-01
1.061476507246422174e-01
1.057128989204553782e-01
1.053031238789929325e-01
1.048726912077816292e-01
1.044742000500934465e-01
1.041390529098496082e-01
1.037807910058128197e-01
1.033035251516157133e-01
1.028091857725733221e-01
1.023625438508515145e-01
1.021418895231642893e-01
1.017156024165535161e-01
1.012906026147769589e-01
1.008144259039764901e-01
1.003163161170448903e-01
9.978716288491486230e-02
1.358414802043040881e-01
1.354614952356641699e-01
1.350797975920252636e-01
1.346959057597391651e-01
1.343096901439151114e-01
1.339244657650863479e-01
1.335397247843286284e-01
1.331533976369261296e-01
1.327640509118465650e-01
1.323716408115906129e-01
1.319760397113913242e-01
1.315777131917666154e-01
1.311773224972295204e-01
1.307773171443334104e-01
1.303749331418334878e-01
1.299697090262655896e-01
1.295622664150965497e-01
1.291519753978656038e-01
1.287386230786265739e-01
1.283231502179552341e-01
1.279053822133624507e-01
1.274848757950981515e-01
1.270614106510568886e-01
1.266346725292692432e-01
1.262054727770581808e-01
1.257744344379398693e-01
1.253425594152823563e-01
1.249087776745134715e-01
1.244733458343325744e-01
1.240361965289842744e-01
1.235965962165976040e-01
1.231540986270071303e-01
1.227092718146644695e-01
1.222647349969692432e-01
1.218176094038195961e-01
1.213692181403844411e-01
1.209184444188557972e-01
1.204655743555132080e-01
1.200107000687507391e-01
1.195544618837138529e-01
1.190969576534271768e-01
1.186386210076673942e-01
1.181799603629607731e-01
1.168030700769660118e-01
1.163406793824171975e-01
1.158777033790833882e-01
1.154141980467490863e-01
1.149500652020903069e-01
1.144858539688513865e-01
1.140195929280141268e-01
1.135517486008144339e-01
1.130809518536944197e-01
1.126088292073655489e-01
1.121352303389740179e-01
1.116599172238134374e-01
1.111830159810918150e-01
1.107034287580212911e-01
1.102205408424315192e-01
1.097377472257812375e-01
1.092795672001503210e-01
1.089308702194690531e-01
1.085675053509716631e-01
